Date,AAPL High,AAPL Low,AAPL Open,AAPL Close,AAPL Volume,AAPL Adj. Close,MSFT High,MSFT Low,MSFT Open,MSFT Close,MSFT Volume,MSFT Adj. Close,AMZN High,AMZN Low,AMZN Open,AMZN Close,AMZN Volume,AMZN Adj. Close,GOOG High,GOOG Low,GOOG Open,GOOG Close,GOOG Volume,GOOG Adj. Close,FB High,FB Low,FB Open,FB Close,FB Volume,FB Adj. Close,AAPL 2019-2021 Return,MSFT 2019-2021 Return,AMZN 2019-2021 Return,GOOGL 2019-2021 Return,FB 2019-2021 Return
2/20/2020,81.16249847,79.55249786,80.65750122,80.07499695,100566000,79.4590683,187.25,181.1000061,186.9499969,184.4199982,36862400,182.5647583,2176.790039,2127.449951,2173.070068,2153.100098,3131300,2153.100098,1529.640015,1506.819946,1522,1518.150024,1096600,1518.150024,218.7700043,212.9499969,216.5200043,214.5800018,13109200,214.5800018,,,,,
2/21/2020,80.11250305,77.625,79.65499878,78.26249695,129554000,77.6605072,183.5,177.25,183.1699982,178.5899963,48572600,176.7934113,2144.550049,2088,2142.149902,2095.969971,4646300,2095.969971,1512.214966,1480.439941,1508.030029,1485.109985,1731700,1485.109985,214.2400055,208.8300018,213.4799957,210.1799927,14092300,210.1799927,,,,,
2/24/2020,76.04499817,72.30750275,74.31500244,74.54499817,222195200,73.97160339,174.5500031,163.2299957,167.7700043,170.8899994,68311100,169.1708832,2039.300049,1987.969971,2003.180054,2009.290039,6547000,2009.290039,1436.969971,1411.390015,1426.109985,1421.589966,2867100,1421.589966,203.6499939,198.1699982,201.8000031,200.7200012,23080100,200.7200012,,,,,
2/25/2020,75.63249969,71.53250122,75.23750305,72.01999664,230673600,71.46601868,174.8399963,167.6499939,174.1999969,168.0700073,68073300,166.3792572,2034.599976,1958.420044,2026.420044,1972.73999,6219100,1972.73999,1438.140015,1382.400024,1433,1388.449951,2478300,1388.449951,203.5,195.9499969,202.25,196.7700043,21433500,196.7700043,,,,,
2/26/2020,74.47000122,71.625,71.63249969,73.16249847,198054800,72.59973907,173.2599945,168.2100067,169.7100067,170.1699982,56206100,168.4581146,2014.670044,1960.449951,1970.280029,1979.589966,5224600,1979.589966,1415.699951,1379,1396.140015,1393.180054,2202400,1393.180054,201.2100067,195.4900055,197.1900024,197.1999969,16524500,197.1999969,,,,,
2/27/2020,71.5,68.23999786,70.27500153,68.37999725,320605600,67.85401917,167.0299988,157.9799957,163.3200073,158.1799927,93174900,156.5887299,1975,1882.76001,1934.380005,1884.300049,8144000,1884.300049,1371.703979,1317.170044,1362.060059,1318.089966,2978300,1318.089966,195.8800049,189.5,191.8200073,189.75,21682600,189.75,,,,,
2/28/2020,69.60250092,64.09249878,64.31500244,68.33999634,426510000,67.81433105,163.7100067,152,152.4100037,162.0099945,97012700,160.380188,1889.76001,1811.130005,1814.630005,1883.75,9481000,1883.75,1341.140015,1271,1277.5,1339.329956,3789100,1339.329956,192.7400055,181.8200073,182.6999969,192.4700012,32568900,192.4700012,,,,,
3/2/2020,75.36000061,69.43000031,70.56999969,74.70249939,341397200,74.12789154,172.9199982,162.3099976,165.3099976,172.7899933,71030800,171.0517731,1954.51001,1870,1906.48999,1953.949951,6761700,1953.949951,1390.869995,1326.814941,1351.609985,1389.109985,2431500,1389.109985,196.5700073,188.8500061,194.0299988,196.4400024,24949000,196.4400024,,,,,
3/3/2020,76,71.44999695,75.91750336,72.33000183,319475600,71.77363586,175,162.2599945,173.8000031,164.5099945,71677000,162.8550568,1996.329956,1888.089966,1975.369995,1908.98999,7534500,1908.98999,1410.150024,1332,1399.420044,1341.390015,2402300,1341.390015,197.2400055,183.9700012,196.2200012,185.8899994,27984100,185.8899994,,,,,
3/4/2020,75.84999847,73.28250122,74.11000061,75.68499756,219178400,75.10282898,170.6999969,165.6199951,168.4900055,170.5500031,49814400,168.8342896,1978,1922,1946.569946,1975.829956,4772900,1975.829956,1388.089966,1343.109985,1359.22998,1386.52002,1913300,1386.52002,191.8300018,186.3899994,189.1699982,191.7599945,23062500,191.7599945,,,,,
3/5/2020,74.88749695,72.85250092,73.87999725,73.23000336,187572800,72.66672516,170.8699951,165.6900024,166.0500031,166.2700043,47817300,164.5973511,1960.719971,1910,1933,1924.030029,4748200,1924.030029,1358.910034,1305.099976,1350.199951,1319.040039,2561300,1319.040039,188.9900055,183.8899994,186.7799988,185.1699982,19333400,185.1699982,,,,,
3/6/2020,72.70500183,70.30750275,70.5,72.25749969,226176800,71.70170593,163.1100006,156,162.6100006,161.5700073,72821100,159.9446411,1910.869995,1869.5,1875,1901.089966,5273600,1901.089966,1306.219971,1261.050049,1277.060059,1298.410034,2660600,1298.410034,183.7799988,176.2599945,178.3300018,181.0899963,24559600,181.0899963,,,,,
3/9/2020,69.52249908,65.75,65.9375,66.54250336,286744800,66.03065491,157.75,150,151,150.6199951,70419300,149.1047974,1862.77002,1761.290039,1773.859985,1800.609985,7813200,1800.609985,1254.76001,1200,1205.300049,1215.560059,3365400,1215.560059,175,165.1900024,169.6000061,169.5,29949000,169.5,,,,,
3/10/2020,71.61000061,67.34249878,69.28500366,71.33499908,285290000,70.78630066,161.0299988,152.5800018,158.1600037,160.9199982,65354400,159.301178,1894.27002,1818.170044,1870.880005,1891.819946,7133300,1891.819946,1281.150024,1218.77002,1260,1280.390015,2611400,1280.390015,178.2899933,169.5,174.6699982,178.1900024,24517800,178.1900024,,,,,
3/11/2020,70.30500031,67.96499634,69.34750366,68.85749817,255598800,68.32785797,157.6999969,151.1499939,157.1300049,153.6300049,56371600,152.0845184,1871.319946,1801.5,1857.849976,1820.859985,5624800,1820.859985,1260.959961,1196.069946,1249.699951,1215.410034,2608500,1215.410034,175.8800049,167.6600037,174.0099945,170.2400055,20373900,170.2400055,,,,,
3/12/2020,67.5,62,63.98500061,62.05749893,418474000,61.58015823,153.4700012,138.5800018,145.3000031,139.0599976,93226400,137.661087,1765,1675,1721.97998,1676.609985,11346200,1676.609985,1193.869995,1113.300049,1126,1114.910034,4226700,1114.910034,166.6000061,154.3399963,159.5399933,154.4700012,43266300,154.4700012,,,,,
3/13/2020,69.98000336,63.23749924,66.22250366,69.49250031,370732000,68.95796967,161.9100037,140.7299957,147.5,158.8300018,92727400,157.2322083,1786.310059,1680.619995,1755,1785,8809700,1785,1219.76001,1117.142944,1179,1219.72998,3700100,1219.72998,170.7899933,157.6000061,163.5299988,170.2799988,35028600,170.2799988,,,,,
3/16/2020,64.76999664,60,60.48749924,60.55250168,322423600,60.08673096,149.3500061,135,140,135.4199982,87905900,134.0576935,1759.449951,1626.030029,1641.51001,1689.150024,8917300,1689.150024,1152.266968,1074.439941,1096,1084.329956,4252400,1084.329956,159.1300049,143.1000061,152.3200073,146.0099945,39120400,146.0099945,,,,,
3/17/2020,64.40249634,59.59999847,61.87749863,63.21500015,324056000,62.72875214,147.5,135,140,146.5700073,81059800,145.0955505,1857.780029,1689.23999,1775.469971,1807.839966,10917100,1807.839966,1130.859985,1056.01001,1093.109985,1119.800049,3861500,1119.800049,153.9400024,140,150.7400055,149.4199982,34255600,149.4199982,,,,,
3/18/2020,62.5,59.27999878,59.94250107,61.66749954,300233600,61.1931572,146,135.0200043,138,140.3999939,81593200,138.9875946,1841.660034,1745,1750,1830,9645200,1830,1106.5,1037.280029,1056.51001,1096.800049,4233400,1096.800049,148.1799927,137.1000061,139.75,146.9600067,37553100,146.9600067,,,,,
3/19/2020,63.20999908,60.65250015,61.84749985,61.19499969,271857200,60.72429276,150.1499939,139,142.7700043,142.7100067,85922700,141.2743683,1945,1832.650024,1860,1880.930054,10399900,1880.930054,1157.969971,1060.108032,1093.050049,1115.290039,3651100,1115.290039,159.9299927,144.8000031,146.6199951,153.1300049,39862300,153.1300049,,,,,
3/20/2020,62.95750046,57,61.79499817,57.31000137,401693200,56.86917877,147.1000061,135.8600006,146,137.3500061,84866200,135.9682922,1957,1820.72998,1926.310059,1846.089966,9817900,1846.089966,1143.98999,1065.48999,1135.719971,1072.319946,3601800,1072.319946,159.2700043,148,156.0200043,149.7299957,32568400,149.7299957,,,,,
3/23/2020,57.125,53.15250015,57.02000046,56.09249878,336752800,55.66104126,140.5700073,132.5200043,137.0099945,135.9799957,78975200,134.6120758,1919.400024,1812,1827.75,1902.829956,7808500,1902.829956,1071.319946,1013.536011,1061.319946,1056.619995,4044100,1056.619995,152.3099976,142.25,149.6600037,148.1000061,29830800,148.1000061,,,,,
3/24/2020,61.92250061,58.57500076,59.09000015,61.72000122,287531200,61.24525833,149.6000061,141.2700043,143.75,148.3399963,82516700,146.8477173,1955,1900.339966,1951.5,1940.099976,7147100,1940.099976,1135,1090.619995,1103.77002,1134.459961,3344500,1134.459961,161.3099976,152.5700073,155.2100067,160.9799957,30440400,160.9799957,,,,,
3/25/2020,64.5625,61.07500076,62.6875,61.38000107,303602000,60.90787125,154.3300018,144.4400024,148.9100037,146.9199982,75638200,145.4420166,1950.26001,1885.780029,1920.689941,1885.839966,6479100,1885.839966,1148.900024,1086.01001,1126.469971,1102.48999,4081500,1102.48999,162.9900055,153.0599976,158.9199982,156.2100067,35184300,156.2100067,,,,,
3/26/2020,64.66999817,61.59000015,61.63000107,64.61000061,252087200,64.11302948,156.6600037,148.3699951,148.3999939,156.1100006,64568100,154.539566,1956.48999,1889.290039,1902,1955.48999,6221300,1955.48999,1169.969971,1093.530029,1111.800049,1161.75,3571700,1161.75,164,157.0200043,158.25,163.3399963,26556800,163.3399963,,,,,
3/27/2020,63.96749878,61.76250076,63.1875,61.93500137,204216800,61.45860291,154.8899994,149.1999969,151.75,149.6999969,57042300,148.194046,1939.790039,1899.920044,1930.859985,1900.099976,5387900,1900.099976,1150.670044,1105.910034,1125.670044,1110.709961,3208500,1110.709961,160.0899963,154.75,158.1999969,156.7899933,24879900,156.7899933,,,,,
3/30/2020,63.88000107,62.34999847,62.68500137,63.70249939,167976400,63.21250153,160.6000061,150.0099945,152.4400024,160.2299957,63420300,158.6181183,1973.630005,1912.339966,1922.829956,1963.949951,6126100,1963.949951,1151.630005,1096.47998,1125.040039,1146.819946,2574100,1146.819946,166.75,158.0599976,159.1799927,165.9499969,22515200,165.9499969,,,,,
3/31/2020,65.62249756,63,63.90000153,63.57249832,197002000,63.08350372,164.7799988,156.5599976,159.3999939,157.7100067,77927200,156.1234741,1993.02002,1944.01001,1964.349976,1949.719971,5123600,1949.719971,1175.310059,1138.140015,1147.300049,1162.810059,2486400,1162.810059,170.9299927,164.1999969,165.4799957,166.8000031,23676300,166.8000031,,,,,
4/1/2020,62.18000031,59.78250122,61.625,60.22750092,176218400,59.76424026,157.75,150.8200073,153,152.1100006,57969900,150.5798035,1944.959961,1893,1932.969971,1907.699951,4121900,1907.699951,1129.689941,1097.449951,1122,1105.619995,2344200,1105.619995,164.1499939,158.0399933,161.6199951,159.6000061,19507600,159.6000061,,,,,
4/2/2020,61.28749847,59.22499847,60.08499908,61.23249817,165934000,60.76150131,155.4799957,150.3600006,151.8600006,155.2599945,49630700,153.6981201,1927.530029,1890,1901.640015,1918.829956,4336000,1918.829956,1126.859985,1096.400024,1098.26001,1120.839966,1964900,1120.839966,161.3500061,155.9199982,159.1000061,158.1900024,20886300,158.1900024,,,,,
4/3/2020,61.42499924,59.74250031,60.70000076,60.35250092,129880000,59.88827515,157.3800049,152.1900024,155.1000061,153.8300018,41243300,152.2825012,1926.329956,1889.150024,1911.150024,1906.589966,3609900,1906.589966,1123.540039,1079.810059,1119.015015,1097.880005,2313400,1097.880005,157.9100037,150.8300018,157.1499939,154.1799927,25983300,154.1799927,,,,,
4/6/2020,65.77749634,62.34500122,62.72499847,65.61750031,201820400,65.11277008,166.5,157.5800018,160.3200073,165.2700043,67111700,163.6074219,1998.52002,1930.02002,1936,1997.589966,5773200,1997.589966,1194.660034,1130.939941,1138,1186.920044,2664700,1186.920044,166.1999969,158.5099945,160.1499939,165.5500031,28453600,165.5500031,,,,,
4/7/2020,67.92500305,64.75,67.69999695,64.85749817,202887200,64.35862732,170,163.2599945,169.5899963,163.4900055,62769000,161.8453217,2035.719971,1997.619995,2017.109985,2011.599976,5114000,2011.599976,1225,1182.22998,1221,1186.51001,2387300,1186.51001,173.3899994,166.0099945,171.7899933,168.8300018,31411900,168.8300018,,,,,
4/8/2020,66.84249878,65.30750275,65.68499756,66.51750183,168895200,66.00585175,166.6699982,163.5,165.6699982,165.1300049,48318200,163.468811,2044,2011.150024,2021,2043,3977300,2043,1219.069946,1188.160034,1206.5,1210.280029,1975100,1210.280029,175,167.7400055,171.25,174.2799988,21664200,174.2799988,,,,,
4/9/2020,67.51750183,66.17500305,67.17500305,66.99749756,161834800,66.48215485,167.3699951,163.3300018,166.3600006,165.1399994,51385100,163.4787292,2053,2017.660034,2044.300049,2042.76001,4646500,2042.76001,1225.569946,1196.734985,1224.079956,1211.449951,2175400,1211.449951,177.0800018,171.5700073,175.8999939,175.1900024,23534300,175.1900024,,,,,
4/13/2020,68.42500305,66.45749664,67.07749939,68.3125,131022800,67.78704071,165.5700073,162.3000031,164.3500061,165.5099945,41905300,163.8449707,2180,2038,2040,2168.870117,6716700,2168.870117,1220.51001,1187.598022,1209.180054,1217.560059,1739800,1217.560059,175,169.4499969,173.6699982,174.7899933,19355400,174.7899933,,,,,
4/14/2020,72.0625,69.51249695,70,71.76249695,194994800,71.210495,173.75,168,169,173.6999969,52874300,171.9526062,2292,2186.209961,2200.469971,2283.320068,8087200,2283.320068,1282.069946,1236.930054,1245.089966,1269.22998,2470400,1269.22998,181.2299957,176.6199951,178.9799957,178.1699982,21011800,178.1699982,,,,,
4/15/2020,71.58249664,70.15750122,70.59999847,71.10749817,131154400,70.56053925,173.5700073,169.2400055,171.1999969,171.8800049,40940800,170.1509399,2333.370117,2245,2257.679932,2307.679932,6866600,2307.679932,1280.459961,1240.400024,1245.609985,1262.469971,1671700,1262.469971,178.1900024,172.8200073,175.1900024,176.9700012,17423000,176.9700012,,,,,
4/16/2020,72.05000305,70.58750153,71.84500122,71.67250061,157125200,71.12120056,177.2799988,172.8999939,174.3000031,177.0399933,50479600,175.2590027,2461,2335,2346,2408.189941,12038200,2408.189941,1279,1242.619995,1274.099976,1263.469971,2518100,1263.469971,178.0500031,172.5099945,177.9499969,176.25,23593200,176.25,,,,,
4/17/2020,71.73750305,69.21499634,71.17250061,70.69999695,215250000,70.15617371,180,175.8699951,179.5,178.6000061,52765600,176.8033142,2400,2316.02002,2372.330078,2375,7930000,2375,1294.430054,1271.22998,1284.849976,1283.25,1949000,1283.25,180.2799988,176.6600037,179.1999969,179.2400055,20974800,179.2400055,,,,,
4/20/2020,70.41999817,69.21250153,69.48750305,69.23249817,130015200,68.69997406,178.75,174.9900055,176.6300049,175.0599976,36669600,173.2989349,2444.97998,2386.050049,2389.949951,2393.610107,5770700,2393.610107,1281.599976,1261.369995,1271,1266.609985,1695500,1266.609985,180.5,176.7700043,177.4100037,178.2400055,16110700,178.2400055,,,,,
4/21/2020,69.3125,66.35749817,69.06999969,67.09249878,180991600,66.57642365,173.6699982,166.1100006,173.5,167.8200073,56203700,166.1317596,2428.310059,2279.659912,2416.610107,2328.120117,7476700,2328.120117,1254.27002,1209.709961,1247,1216.339966,2153000,1216.339966,175.3800049,168.3399963,175.25,170.8000031,24850500,170.8000031,,,,,
4/22/2020,69.47499847,68.05000305,68.40249634,69.02500153,116862400,68.49406433,174,170.8200073,171.3899994,173.5200043,34620200,171.7744293,2394,2351,2369,2363.48999,4212200,2363.48999,1285.613037,1242,1245.540039,1263.209961,2092400,1263.209961,184.7799988,178.1399994,178.4499969,182.2799988,33242000,182.2799988,,,,,
4/23/2020,70.4375,68.71749878,68.96749878,68.75749969,124814400,68.22862244,175.0599976,170.9100037,174.1100006,171.4199982,32790800,169.6955566,2424.219971,2382.080078,2399.97998,2399.449951,5066600,2399.449951,1293.310059,1265.670044,1271.550049,1276.310059,1566200,1276.310059,187.0500031,183.1499939,184.0800018,185.1300049,21426600,185.1300049,,,,,
4/24/2020,70.75250244,69.25,69.30000305,70.74250031,126161200,70.198349,174.5599976,170.7100067,172.0599976,174.5500031,34277600,172.7940674,2420.429932,2382,2417,2410.219971,3824900,2410.219971,1280.400024,1249.449951,1261.170044,1279.310059,1639600,1279.310059,190.4100037,180.8300018,183.2299957,190.0700073,28792000,190.0700073,,,,,
4/27/2020,71.13500214,69.98750305,70.44999695,70.79250336,117087600,70.24797058,176.8999939,173.3000031,176.5899963,174.0500031,33194400,172.2991028,2444.879883,2363,2443.199951,2376,5645600,2376,1296.150024,1269,1296,1275.880005,1600600,1275.880005,193.75,187.4100037,192.6600037,187.5,29197800,187.5,,,,,
4/28/2020,71.45749664,69.55000305,71.26999664,69.64499664,112004800,69.10929871,175.6699982,169.3899994,175.5899963,169.8099976,34392700,168.1017303,2373.5,2306,2372.100098,2314.080078,5269400,2314.080078,1288.050049,1232.199951,1287.930054,1233.670044,2951300,1233.670044,189.1999969,182.5599976,188.6600037,182.9100037,21731000,182.9100037,,,,,
4/29/2020,72.41750336,70.97250366,71.18250275,71.93250275,137280800,71.37919617,177.6799927,171.8800049,173.2200012,177.4299927,51286600,175.6450806,2391.889893,2310,2330.01001,2372.709961,4591600,2372.709961,1359.98999,1325.339966,1341.459961,1341.47998,3793600,1341.47998,196.9100037,190,190.9299927,194.1900024,45954500,194.1900024,,,,,
4/30/2020,73.63249969,72.08750153,72.48999786,73.44999695,183064000,72.88502502,180.3999939,176.2299957,180,179.2100067,53875900,177.407196,2475,2396.01001,2419.840088,2474,9534600,2474,1352.819946,1322.48999,1324.880005,1348.660034,2668900,1348.660034,209.6900024,201.5700073,206.9199982,204.7100067,46230100,204.7100067,,,,,
5/1/2020,74.75,71.46250153,71.5625,72.26750183,240616800,71.71163177,178.6399994,174.0099945,175.8000031,174.5700073,39370500,172.813858,2362.439941,2258.189941,2336.800049,2286.040039,9772600,2286.040039,1352.069946,1311,1328.5,1320.609985,2072500,1320.609985,207.2799988,199.0500031,201.6000061,202.2700043,30415600,202.2700043,,,,,
5/4/2020,73.42250061,71.58000183,72.29250336,73.29000092,133568000,72.72626495,179,173.8000031,174.4900055,178.8399963,30372900,177.0408936,2326.97998,2256.379883,2256.379883,2315.98999,4865900,2315.98999,1327.660034,1299,1308.22998,1326.800049,1504000,1326.800049,205.9100037,198.7599945,200.1999969,205.2599945,19250700,205.2599945,,,,,
5/5/2020,75.25,73.61499786,73.76499939,74.38999939,147751200,73.81780243,183.6499939,179.8999939,180.6199951,180.7599945,36839200,178.9415894,2351,2307.129883,2340,2317.800049,3242500,2317.800049,1373.939941,1337.459961,1337.920044,1351.109985,1651500,1351.109985,210.3800049,206.5,207.0200043,207.0700073,21071200,207.0700073,,,,,
5/6/2020,75.80999756,74.71749878,75.11499786,75.15750122,142333600,74.57939148,184.1999969,181.6300049,182.0800018,182.5399933,32139300,180.7036743,2357.449951,2320,2329.439941,2351.26001,3117800,2351.26001,1371.119995,1347.290039,1361.689941,1347.300049,1215400,1347.300049,211.6000061,206.6600037,208.1199951,208.4700012,21857000,208.4700012,,,,,
5/7/2020,76.29250336,75.49250031,75.80500031,75.93499756,115215200,75.350914,184.5500031,182.5800018,184.1699982,183.6000061,28316000,181.7530212,2376,2343.110107,2374.780029,2367.610107,3396400,2367.610107,1377.599976,1355.27002,1365.939941,1372.560059,1397600,1372.560059,211.6000061,209.0399933,211.1600037,211.2599945,15152000,211.2599945,,,,,
5/8/2020,77.58750153,76.07250214,76.41000366,77.53250122,133838400,77.14439392,185,183.3600006,184.9799957,184.6799927,30877800,182.8221436,2387.23999,2357,2372.139893,2379.610107,3206600,2379.610107,1398.76001,1375.47998,1383.130005,1388.369995,1386900,1388.369995,213.2100067,210.8500061,212.2400055,212.3500061,12506000,212.3500061,,,,,
5/11/2020,79.26249695,76.80999756,77.02500153,78.75250244,145946400,78.358284,187.5099945,182.8500061,183.1499939,186.7400055,30892700,184.8614349,2419.669922,2372.110107,2374.699951,2409,3259200,2409,1416.530029,1377.151978,1378.280029,1403.26001,1412100,1403.26001,215,210.3699951,210.8899994,213.1799927,12911900,213.1799927,,,,,
5/12/2020,79.92250061,77.72750092,79.45749664,77.85250092,162301200,77.46279144,187.0399933,182.3000031,186.8000031,182.5099945,32038200,180.6739655,2419,2355,2411.850098,2356.949951,3074900,2356.949951,1415,1374.77002,1407.119995,1375.73999,1390600,1375.73999,215.2799988,210,213.2899933,210.1000061,14704600,210.1000061,,,,,
5/13/2020,78.98750305,75.80249786,78.03749847,76.91249847,200622400,76.52749634,184.0500031,176.5399933,182.5500031,179.75,44711500,177.9417419,2407.699951,2337.800049,2366.800049,2367.919922,4782900,2367.919922,1385.482056,1328.400024,1377.050049,1349.329956,1812600,1349.329956,210.7799988,202.1100006,209.4299927,205.1000061,20684600,205.1000061,,,,,
5/14/2020,77.44750214,75.38249969,76.12750244,77.38500214,158929200,76.99763489,180.6900024,175.6799927,177.5399933,180.5299988,41873900,178.7138977,2391.370117,2353.209961,2361.01001,2388.850098,3648100,2388.850098,1357.420044,1323.910034,1335.02002,1356.130005,1603100,1356.130005,206.9299927,200.6900024,202.5599976,206.8099976,17178900,206.8099976,,,,,
5/15/2020,76.97499847,75.05249786,75.08750153,76.92749786,166348400,76.5424118,187.0599976,177,179.0599976,183.1600037,46610400,181.3174286,2411,2356.370117,2368.52002,2409.780029,4235000,2409.780029,1374.47998,1339,1350,1373.189941,1707700,1373.189941,211.3399963,204.1199951,205.2700043,210.8800049,19383200,210.8800049,,,,,
5/18/2020,79.125,77.58000183,78.29250336,78.73999786,135178400,78.34584808,186.1999969,183.9600067,185.75,184.9100037,35264500,183.0498505,2433,2384.01001,2404.350098,2426.26001,4357200,2426.26001,1392.324951,1354.25,1361.75,1383.939941,1822400,1383.939941,214.6399994,210.9400024,212.1499939,213.1900024,20151900,213.1900024,,,,,
5/19/2020,79.62999725,78.25250244,78.75749969,78.28500366,101729600,77.89312744,186.6000061,183.4900055,185.0299988,183.6300049,26799100,181.7827301,2485,2428.969971,2429.830078,2449.330078,4320500,2449.330078,1392,1373.484985,1386.996948,1373.484985,1280600,1373.484985,220.4900055,212.8300018,213.2700043,216.8800049,31843200,216.8800049,,,,,
5/20/2020,79.87999725,79.12999725,79.16999817,79.80750275,111504800,79.40800476,185.8500061,183.9400024,184.8099976,185.6600037,31261300,184.3041687,2500.01001,2467.27002,2477.870117,2497.939941,3998100,2497.939941,1410.420044,1387.25,1389.579956,1406.719971,1655400,1406.719971,231.3399963,223.1900024,223.5,229.9700012,50162900,229.9700012,,,,,
5/21/2020,80.22250366,78.96749878,79.66500092,79.21250153,102688800,78.815979,186.6699982,183.2899933,185.3999939,183.4299927,29119500,182.0904541,2525.449951,2442.540039,2500,2446.73999,5114400,2446.73999,1415.48999,1393.449951,1408,1402.800049,1385000,1402.800049,237.1999969,231.1999969,234.7200012,231.3899994,47782600,231.3899994,,,,,
5/22/2020,79.80750275,78.83750153,78.94249725,79.72250366,81803200,79.32343292,184.4600067,182.5399933,183.1900024,183.5099945,20826900,182.1698608,2469.850098,2430.129883,2455.01001,2436.879883,2867100,2436.879883,1412.76001,1391.829956,1396.709961,1410.420044,1309400,1410.420044,235.9900055,228.7400055,231.5099945,234.9100037,33925600,234.9100037,,,,,
5/26/2020,81.05999756,79.125,80.875,79.18250275,125522000,78.78613281,186.5,181.1000061,186.3399963,181.5700073,36073600,180.2440491,2462,2414.060059,2458,2421.860107,3568200,2421.860107,1441,1412.130005,1437.27002,1417.02002,2060600,1417.02002,240.8999939,231.6699982,239.7700043,232.1999969,33178300,232.1999969,,,,,
5/27/2020,79.67749786,78.27249908,79.03500366,79.52749634,112945200,79.12940216,181.9900055,176.6000061,180.1999969,181.8099976,39517100,180.4822845,2413.580078,2330,2404.98999,2410.389893,5056900,2410.389893,1421.73999,1391.290039,1417.25,1417.839966,1685800,1417.839966,230.5599976,221.1300049,229.0700073,229.1399994,34697600,229.1399994,,,,,
5/28/2020,80.86000061,78.90750122,79.19249725,79.5625,133560800,79.16423035,184.1499939,180.3800049,180.7400055,181.3999939,33810200,180.0752716,2436.969971,2378.22998,2384.330078,2401.100098,3190200,2401.100098,1440.839966,1396,1396.859985,1416.72998,1692200,1416.72998,231.6300049,224,224.3000031,225.4600067,29377200,225.4600067,,,,,
5/29/2020,80.28749847,79.11750031,79.8125,79.48500061,153532400,79.08712006,184.2700043,180.4100037,182.7299957,183.25,42130400,181.9117737,2442.370117,2398.199951,2415.939941,2442.370117,3509900,2442.370117,1432.569946,1413.349976,1416.939941,1428.920044,1820900,1428.920044,227.4900055,222.8800049,225.1999969,225.0899963,23241500,225.0899963,,,,,
6/1/2020,80.58750153,79.30249786,79.4375,80.46250153,80791200,80.0597229,183,181.4600067,182.5399933,182.8300018,22622400,181.4948425,2476.929932,2444.169922,2448,2471.040039,2928900,2471.040039,1437.959961,1418,1418.390015,1431.819946,1217100,1431.819946,232.4400024,223.5,224.5899963,231.9100037,18223800,231.9100037,,,,,
6/2/2020,80.86000061,79.73249817,80.1875,80.83499908,87642800,80.43035126,185,181.3500061,184.25,184.9100037,30794600,183.5596466,2473.530029,2445.310059,2467,2472.409912,2529900,2472.409912,1439.609985,1418.829956,1430.550049,1439.219971,1278100,1439.219971,233,226.5599976,230.9400024,232.7200012,20919000,232.7200012,,,,,
6/3/2020,81.55000305,80.57499695,81.16500092,81.27999878,104491200,80.8731308,185.9400024,183.5800018,184.8200073,185.3600006,27311000,184.0063782,2488,2461.169922,2468.01001,2478.399902,2671000,2478.399902,1446.552002,1429.776978,1438.300049,1436.380005,1256200,1436.380005,232.6499939,228.5299988,232.1100006,230.1600037,15380300,230.1600037,,,,,
6/4/2020,81.40499878,80.19499969,81.09750366,80.58000183,87560400,80.17663574,185.8399963,182.3000031,184.3000031,182.9199982,28761800,181.5841675,2507.540039,2450.01001,2477.429932,2460.600098,2948700,2460.600098,1438.959961,1404.72998,1430.400024,1412.180054,1484300,1412.180054,231.6300049,224.6100006,229.5599976,226.2899933,17041500,226.2899933,,,,,
6/5/2020,82.9375,80.80750275,80.83750153,82.875,137250400,82.46015167,187.7299957,182.0099945,182.6199951,187.1999969,39893600,185.8329163,2488.649902,2437.129883,2444.51001,2483,3306400,2483,1445.050049,1406,1413.170044,1438.390015,1734900,1438.390015,231.3500061,225.3099976,226.7100067,230.7700043,16750400,230.7700043,,,,,
6/8/2020,83.40000153,81.83000183,82.5625,83.36499786,95654400,82.94768524,188.5500031,184.4400024,185.9400024,188.3600006,33211600,186.9844513,2530,2487.340088,2500.199951,2524.060059,3970700,2524.060059,1447.98999,1422.339966,1422.339966,1446.609985,1404200,1446.609985,231.5500031,227.4100037,229.0299988,231.3999939,15466500,231.3999939,,,,,
6/9/2020,86.40249634,83.00250244,83.03500366,85.99749756,147712400,85.56700897,190.6999969,187.2599945,188,189.8000031,29783900,188.4139404,2626.429932,2525,2529.439941,2600.860107,5176000,2600.860107,1468,1443.209961,1445.359985,1456.160034,1409200,1456.160034,239.7700043,230.4100037,231.5200043,238.6699982,27462900,238.6699982,,,,,
6/10/2020,88.69249725,86.52249908,86.97499847,88.20999908,166651600,87.76844025,198.5200043,191.0099945,191.1300049,196.8399963,43872300,195.4025269,2722.350098,2626.26001,2645,2647.449951,4946000,2647.449951,1474.259033,1456.27002,1459.540039,1465.849976,1525200,1465.849976,241.2100067,235.2799988,240.9600067,236.7299957,20720700,236.7299957,,,,,
6/11/2020,87.76499939,83.87000275,87.32749939,83.97499847,201662400,83.55464172,195.7599945,186.0700073,193.1300049,186.2700043,52854700,184.9097137,2671.379883,2536.22998,2603.5,2557.959961,5800100,2557.959961,1454.474976,1402,1442.47998,1403.839966,1991300,1403.839966,232.8899994,223.5500031,229.9400024,224.4299927,26708200,224.4299927,,,,,
